29931, 0.000034
3321, 0.000001
38028, 0.000035
13958, 0.000006
48539, 0.000055
32418, 0.000015
42612, 0.000052
5496, 0.000002
49969, 0.000007
25592, 0.000007
35846, 0.000035
41664, 0.000005
42580, 0.000037
5241, 0.000006
2235, 0.000001
11502, 0.000004
39103, 0.000046
13572, 0.000002
40797, 0.000022
438, 0.000000
44088, 0.000018
200, 0.000000
24864, 0.000025
32635, 0.000016
45111, 0.000044
12681, 0.000015
22989, 0.000023
2158, 0.000001
27662, 0.000010
25611, 0.000003
6468, 0.000002
54, 0.000000
44902, 0.000027
7673, 0.000007
5219, 0.000005
25624, 0.000019
37190, 0.000046
19829, 0.000015
39996, 0.000040
48201, 0.000024
13840, 0.000010
23479, 0.000008
37296, 0.000014
8993, 0.000008
4412, 0.000004
21966, 0.000025
44073, 0.000004
30799, 0.000024
22462, 0.000003
24970, 0.000011
40739, 0.000037
25303, 0.000028
32547, 0.000017
47495, 0.000023
37357, 0.000018
43519, 0.000011
26749, 0.000011
36436, 0.000044
45330, 0.000038
49293, 0.000033
505, 0.000000
29758, 0.000035
15121, 0.000008
38325, 0.000030
12695, 0.000005
12695, 0.000001
10389, 0.000004
18496, 0.000013
47514, 0.000040
15571, 0.000005
48329, 0.000037
17110, 0.000011
18357, 0.000014
15986, 0.000002
32202, 0.000013
3380, 0.000002
25120, 0.000007
34692, 0.000018
17868, 0.000002
20826, 0.000004
9238, 0.000006
22641, 0.000011
20007, 0.000021
48562, 0.000053
24833, 0.000019
35686, 0.000046
47232, 0.000006
38672, 0.000012
45970, 0.000046
36548, 0.000035
34005, 0.000007
31592, 0.000015
18882, 0.000024
14166, 0.000016
28171, 0.000027
3609, 0.000002
42596, 0.000015
8033, 0.000009
28883, 0.000018
39492, 0.000014
38748, 0.000035
13544, 0.000006
36904, 0.000020
34739, 0.000008
42642, 0.000035
11327, 0.000009
17456, 0.000004
30276, 0.000019
9154, 0.000011
39141, 0.000035
25695, 0.000018
32344, 0.000034
20761, 0.000013
9991, 0.000004
7025, 0.000004
46229, 0.000011
9725, 0.000004
44044, 0.000039
35570, 0.000005
12630, 0.000007
11821, 0.000001
38898, 0.000003
36073, 0.000014
18543, 0.000003
8431, 0.000010
30433, 0.000001
20061, 0.000007
3120, 0.000003
13006, 0.000008
9884, 0.000012
27075, 0.000009
10584, 0.000013
969, 0.000000
27025, 0.000030
35012, 0.000029
19346, 0.000016
25575, 0.000027
26325, 0.000006
19558, 0.000024
22245, 0.000000
21784, 0.000008
15700, 0.000007
19977, 0.000018
35707, 0.000027
16128, 0.000017
20194, 0.000006
10424, 0.000007
47127, 0.000027
34532, 0.000039
25520, 0.000019
35563, 0.000028
46137, 0.000016
18481, 0.000000
33790, 0.000026
42785, 0.000008
47275, 0.000031
9924, 0.000007
11151, 0.000006
6753, 0.000005
13798, 0.000003
6265, 0.000008
22095, 0.000001
63, 0.000000
33182, 0.000001
22772, 0.000005
8570, 0.000009
14842, 0.000001
3334, 0.000003
49763, 0.000040
14763, 0.000018
1085, 0.000002
30789, 0.000016
42623, 0.000002
36770, 0.000016
7244, 0.000006
36572, 0.000018
15202, 0.000019
45736, 0.000045
45037, 0.000030
41146, 0.000026
28659, 0.000022
11568, 0.000003
31395, 0.000020
24316, 0.000001
44684, 0.000054
49037, 0.000037
28156, 0.000007
49134, 0.000025
32275, 0.000032
46784, 0.000056
12210, 0.000003
27271, 0.000013
28273, 0.000002
7941, 0.000008
7953, 0.000005
31857, 0.000035
2169, 0.000003
26220, 0.000029
24381, 0.000020
31761, 0.000013
38904, 0.000008
24667, 0.000007
40571, 0.000044
44874, 0.000011
45092, 0.000005
21930, 0.000003
27329, 0.000001
7632, 0.000009
7046, 0.000001
16525, 0.000000
26517, 0.000014
46463, 0.000032
5985, 0.000006
21295, 0.000004
45826, 0.000054
6782, 0.000005
29180, 0.000015
14209, 0.000011
29323, 0.000023
6611, 0.000001
32095, 0.000002
4771, 0.000005
2933, 0.000003
21900, 0.000023
21234, 0.000012
35391, 0.000019
45718, 0.000051
42649, 0.000019
14047, 0.000015
49041, 0.000030
42321, 0.000018
24710, 0.000020
24688, 0.000020
29674, 0.000023
31334, 0.000014
49296, 0.000046
46835, 0.000025
12110, 0.000012
27402, 0.000035
41633, 0.000010
25485, 0.000026
33587, 0.000009
47647, 0.000019
12366, 0.000015
11760, 0.000003
21115, 0.000024
39315, 0.000012
39141, 0.000035
3852, 0.000003
45328, 0.000008
8802, 0.000007
12031, 0.000013
14108, 0.000007
31471, 0.000017
24176, 0.000020
16198, 0.000013
29181, 0.000035
22580, 0.000019
48828, 0.000010
14384, 0.000011
5346, 0.000005
33397, 0.000021
653, 0.000002
8460, 0.000007
45809, 0.000008
18751, 0.000012
13401, 0.000006
13828, 0.000005
15202, 0.000015
35841, 0.000035
48332, 0.000029
38837, 0.000047
48928, 0.000030
31892, 0.000019
3817, 0.000001
29994, 0.000011
19784, 0.000022
26732, 0.000011
40198, 0.000014
16928, 0.000004
27270, 0.000033
9493, 0.000004
6669, 0.000004
23426, 0.000012
47033, 0.000014
38176, 0.000016
250, 0.000000
35931, 0.000005
18756, 0.000009
2450, 0.000003
16691, 0.000005
31080, 0.000022
16219, 0.000015
4211, 0.000002
28046, 0.000016
25241, 0.000018
11842, 0.000012

17523072, 0.000000
183550, 0.000001
238175, 0.000002
9109732, 0.000000
11888509, 0.000001
35734, 0.000000
3170880, 0.000000
56711, 0.000002
8569871, 0.000000
11916474, 0.000000
3973278, 0.000000
24456867, 0.000001
12189393, 0.000002
2635088, 0.000000
11744549, 0.000000
4502999, 0.000000
11937159, 0.000000
12498437, 0.000001
2409330, 0.000001
9171473, 0.000001
9710035, 0.000001
14657510, 0.000000
16597806, 0.000001
172378, 0.000000
5992535, 0.000001
10802702, 0.000000
2085278, 0.000000
6520113, 0.000001
9391088, 0.000000
1244420, 0.000001
5214099, 0.000001
2957651, 0.000000
2523639, 0.000000
518837, 0.000000
1597889, 0.000000
800432, 0.000000
14212937, 0.000000
17632578, 0.000001
9769927, 0.000000
9271734, 0.000001
2751715, 0.000001
13415611, 0.000000
3992693, 0.000000
3528216, 0.000000
2027816, 0.000002
2318911, 0.000000
1727363, 0.000000
7756595, 0.000001
259132, 0.000001
305661, 0.000001
784511, 0.000000
14374011, 0.000000
1439833, 0.000001
44022, 0.000000
9274177, 0.000000
8058249, 0.000000
7870142, 0.000000
15748633, 0.000001
4477888, 0.000000
3986720, 0.000001
18831387, 0.000000
11362497, 0.000000
22417983, 0.000001
2446929, 0.000000
12034942, 0.000000
388426, 0.000002
5060148, 0.000001
4669799, 0.000000
25936, 0.000000
938293, 0.000000
574408, 0.000001
3295760, 0.000000
4449482, 0.000000
11405907, 0.000001
2953301, 0.000000
1338849, 0.000001
1907686, 0.000001
2199619, 0.000000
9660133, 0.000001
4754519, 0.000001
2156509, 0.000000
49191, 0.000000
4905566, 0.000000
1501178, 0.000001
200332, 0.000000
3001064, 0.000001
2763764, 0.000001
9096169, 0.000000
227335, 0.000000
13021031, 0.000001
12982483, 0.000000
331562, 0.000001
8219922, 0.000001
5723197, 0.000000
1375528, 0.000001
6484220, 0.000000
5798665, 0.000000
12361885, 0.000000
1188316, 0.000000
1395213, 0.000001
1446508, 0.000000
11490160, 0.000000
12683837, 0.000000
5755754, 0.000001
10662335, 0.000003
1856717, 0.000001
5286114, 0.000001
3489688, 0.000001
2425680, 0.000001
9796857, 0.000000
967622, 0.000001
13994880, 0.000000
12613556, 0.000000
17655620, 0.000002
2808260, 0.000000
9441844, 0.000000
1331667, 0.000002
6307620, 0.000001
21876511, 0.000000
12195361, 0.000001
5552525, 0.000000
9743720, 0.000001
10398817, 0.000000
15518539, 0.000001
10240375, 0.000000
2060766, 0.000000
827969, 0.000001
15214203, 0.000000
142489, 0.000001
1654548, 0.000000
8562795, 0.000000
6305928, 0.000000
758348, 0.000000
2165764, 0.000001
2923693, 0.000001
5071973, 0.000000
13230908, 0.000002
3228678, 0.000000
13871015, 0.000000
20569485, 0.000000
227743, 0.000000
9947590, 0.000001
4351467, 0.000000
1031319, 0.000000
5545465, 0.000001
156991, 0.000000
3029823, 0.000001
5335941, 0.000001
6031405, 0.000000
3152980, 0.000001
5265539, 0.000000
1979761, 0.000000
4483103, 0.000001
1134422, 0.000000
1132391, 0.000001
5618000, 0.000000
120632, 0.000000
5670529, 0.000002
10504973, 0.000000
788122, 0.000000
7051002, 0.000000
11993552, 0.000000
534060, 0.000000
3471509, 0.000001
644902, 0.000000
178801, 0.000001
1437595, 0.000000
1422724, 0.000000
2954828, 0.000000
2664689, 0.000000
1867210, 0.000001
930169, 0.000000
11581308, 0.000000
6639425, 0.000002
3958426, 0.000000
12920953, 0.000000
8217482, 0.000000
3445403, 0.000000
2256275, 0.000000
10314031, 0.000000
11287863, 0.000000
9385924, 0.000001
664730, 0.000000
1975546, 0.000000
16863445, 0.000000
1036478, 0.000000
4274667, 0.000002
104237, 0.000000
6849894, 0.000000
3327541, 0.000000
1716551, 0.000000
6543078, 0.000001
2174189, 0.000000
2335517, 0.000000
4182830, 0.000001
6145181, 0.000000
3704544, 0.000000
6069622, 0.000000
10560117, 0.000000
9943508, 0.000001
19673331, 0.000000
2132041, 0.000000
1441264, 0.000000
10015938, 0.000000
96932, 0.000001
46406, 0.000000
1633858, 0.000000
1723858, 0.000002
11169540, 0.000000
1130554, 0.000000
2608559, 0.000000
1013394, 0.000001
15616584, 0.000002
2052089, 0.000000
12555883, 0.000000
16021287, 0.000001
17436131, 0.000000
144855, 0.000001
4705668, 0.000000
2181554, 0.000000
17090417, 0.000001
289034, 0.000000
5193, 0.000000
21614373, 0.000000
12899441, 0.000001
12374430, 0.000001
8644623, 0.000000
2570162, 0.000001
2857217, 0.000001
10105531, 0.000000
11498397, 0.000000
14358288, 0.000000
391455, 0.000000
6566349, 0.000001
18744731, 0.000000
45374, 0.000002
17528125, 0.000000
1421276, 0.000000
4732327, 0.000001
4466183, 0.000000
7020183, 0.000001
8468302, 0.000000
4248595, 0.000001
1221472, 0.000001
9172045, 0.000000
6665530, 0.000000
14833486, 0.000001
2394445, 0.000000
7064179, 0.000000
1840834, 0.000000
320711, 0.000000
7908607, 0.000001
457183, 0.000000
3349530, 0.000000
7687823, 0.000002
3374944, 0.000000
9933834, 0.000000
2109461, 0.000000
13463507, 0.000000
7503730, 0.000002
8567277, 0.000000
1894613, 0.000001
1664622, 0.000000
448153, 0.000000
8290820, 0.000000
7496891, 0.000000
6129501, 0.000001
492023, 0.000000
1272066, 0.000000
118593, 0.000000
4456360, 0.000000
1467986, 0.000000
2860999, 0.000000
2550189, 0.000000
8516056, 0.000001
4268667, 0.000000
12715923, 0.000001
4269346, 0.000002
6102225, 0.000000
6984976, 0.000001
5283135, 0.000000
12539773, 0.000001
6833973, 0.000000
12048602, 0.000000
828666, 0.000000
8897865, 0.000001
7660796, 0.000000
11615296, 0.000002
5627850, 0.000000
3808614, 0.000000
1820348, 0.000000
2592899, 0.000001
5281010, 0.000001
8769280, 0.000000
1963856, 0.000000
1372230, 0.000000
6787598, 0.000000
2001213, 0.000001
887393, 0.000000
10286082, 0.000000
17948202, 0.000001
236211, 0.000000
455041, 0.000000
1424843, 0.000000
2890, 0.000000
6655476, 0.000000
4453247, 0.000000
2956740, 0.000000
19656566, 0.000001
16726985, 0.000001
669262, 0.000000
13131467, 0.000001
5678344, 0.000000
96726, 0.000002
4732460, 0.000000
4610083, 0.000000
13713152, 0.000000
15638340, 0.000000
17866327, 0.000001
10882280, 0.000001
4013616, 0.000001
189178, 0.000000
6657879, 0.000000
9411888, 0.000002
2722454, 0.000000
18207471, 0.000000
2549203, 0.000000
18576864, 0.000000
15476266, 0.000001
6609875, 0.000001
5005807, 0.000000
6647908, 0.000000
8710264, 0.000001
4320233, 0.000000
540734, 0.000001
5857098, 0.000000
22869840, 0.000001
6437812, 0.000000
601643, 0.000000
11467750, 0.000001
8331862, 0.000001
2874994, 0.000001
11969762, 0.000001
3346938, 0.000000
2589998, 0.000001
3155586, 0.000000
9993373, 0.000000
1602318, 0.000002
9734315, 0.000000
19189075, 0.000000
10500116, 0.000000
19513130, 0.000000
12434125, 0.000000
3428546, 0.000000
4397039, 0.000001
668843, 0.000000
16272787, 0.000000
4625498, 0.000000
5276286, 0.000000
5199466, 0.000001
9622546, 0.000000
2191135, 0.000001
10422987, 0.000000
4434624, 0.000000
5908066, 0.000001
2918154, 0.000001
8063054, 0.000001
19006016, 0.000000
3949739, 0.000001
2292179, 0.000001
10119622, 0.000000
10222051, 0.000000
8475004, 0.000000
2424144, 0.000000
10779836, 0.000002
5638583, 0.000000
715054, 0.000001
16628763, 0.000000
2011809, 0.000000
56931, 0.000001
4867051, 0.000000
779926, 0.000000
796920, 0.000000
992269, 0.000000
8271764, 0.000000
418705, 0.000000
6559420, 0.000000
11072090, 0.000000
1800357, 0.000000
3355854, 0.000000
9476384, 0.000001
16203967, 0.000000
1550482, 0.000000
7353092, 0.000000
8511176, 0.000000
3782550, 0.000001
4959046, 0.000000
488947, 0.000000
16065618, 0.000000
2983510, 0.000000
4025053, 0.000001
9984235, 0.000000
11629759, 0.000001
6069513, 0.000000
19697979, 0.000000
5893717, 0.000001
19585610, 0.000001
2192804, 0.000000
1246254, 0.000001
13040303, 0.000000
1316233, 0.000002
194965, 0.000000
4264578, 0.000001
16370273, 0.000000
8369605, 0.000000
7600145, 0.000001
5291075, 0.000001
5110883, 0.000000
8572071, 0.000001
5063501, 0.000000
13899632, 0.000000
3232615, 0.000000
2536566, 0.000000
902218, 0.000002
12016660, 0.000000
4337326, 0.000000
17183998, 0.000002
8984875, 0.000000
10775516, 0.000000
4461935, 0.000000
914827, 0.000001
8080434, 0.000001
890232, 0.000000
9842064, 0.000000
318925, 0.000000
15059869, 0.000001
14717474, 0.000000
1685027, 0.000001
13647045, 0.000000
11025511, 0.000000
4066618, 0.000000
19320296, 0.000000
9222722, 0.000002
8856615, 0.000001
798358, 0.000001
17588382, 0.000001
705237, 0.000000
7569679, 0.000000
16701644, 0.000000
7526013, 0.000001
2967637, 0.000001
11396171, 0.000001
12482552, 0.000001
4877304, 0.000001
829978, 0.000000
7452867, 0.000001
14795455, 0.000000
9659498, 0.000001
2241232, 0.000000
1815410, 0.000000
2066242, 0.000001
221367, 0.000000
1758472, 0.000000
1623971, 0.000001
2597524, 0.000000
3719907, 0.000000
237104, 0.000000
2631194, 0.000000
16110957, 0.000002
23228940, 0.000000
1014244, 0.000000
9282142, 0.000002
3267604, 0.000000
3566667, 0.000001
17716400, 0.000000
4553960, 0.000000
1513725, 0.000001
2499842, 0.000000
9949318, 0.000000
1077441, 0.000001
10313663, 0.000000
58290, 0.000000
2592288, 0.000000
2148283, 0.000000
1489829, 0.000001
4300568, 0.000001
4716468, 0.000000
5374028, 0.000001
19325142, 0.000000
20180941, 0.000001
5471419, 0.000000
8025260, 0.000002
2723277, 0.000000
15128168, 0.000001
6971181, 0.000000
5108819, 0.000000
2684765, 0.000000
10498191, 0.000000
17375593, 0.000001
3143818, 0.000001
6414612, 0.000000
1995022, 0.000001
8926009, 0.000000
5313296, 0.000000
4549116, 0.000000
5972827, 0.000000
8232721, 0.000001
14849812, 0.000000
8100034, 0.000000
